player,team,player_norm,intl_goals,intl_weighted_goals,intl_penalty_goals,intl_major_goals,intl_scoring_matches,intl_last_goal_date,team_intl_matches,intl_goal_rate,intl_goals_per_team_match,goals_total,xg_total,shots_total,shots_on_target_pct,league_difficulty,minutes,goals_per90,xg_per90,npxg_per90,shots_per90,has_club_stats,player_club_name,group,p_qualify,team_win_prob,progression_factor,expected_tournament_matches,group_difficulty,last5_win_rate,adj_xg_per90,adj_goals_per90,adj_shots_per90,player_skill,boot_score,predicted_goals,year,tournament_goals
Christopher Nkunku,France,christopher nkunku,2,1.45,0,0,2,2025-10-13,43,1.0,0.046511627906976744,,,,0.33,0.5,,0.03488372093023256,0.03953488372093023,0.03953488372093023,0.13023255813953488,False,,I,0.9939,0.1691,0.822765919419623,5.32191,0.8353005113950214,0.2,0.03953488372093023,0.03488372093023256,0.13023255813953488,0.048063679727690344,0.03954515764184344,0.37,2026,
Alireza Jahanbakhsh,Iran,alireza jahanbakhsh,2,2.0,2,2,2,2024-02-07,42,1.0,0.047619047619047616,,,,0.33,0.5,,0.03571428571428571,0.04047619047619047,0.04047619047619047,0.1333333333333333,False,,G,0.9475,0.0014,0.5233122094909591,4.2868200000000005,0.9426703219353165,0.4,0.04047619047619047,0.03571428571428571,0.1333333333333333,0.07383818157689459,0.03864042194579934,0.3,2026,
Azzedine Ounahi,Morocco,azzedine ounahi,3,2.2,0,0,3,2025-09-05,54,1.0,0.05555555555555555,,,,0.33,0.5,,0.041666666666666664,0.04722222222222222,0.04722222222222222,0.15555555555555553,False,,C,0.9971,0.0306,0.5854969411324322,4.46646,0.8664843408732645,0.3,0.04722222222222222,0.041666666666666664,0.15555555555555553,0.0657686144723821,0.03850732259609793,0.37,2026,
Hakim Ziyech,Morocco,hakim ziyech,3,2.2,1,0,3,2024-06-07,54,1.0,0.05555555555555555,,,,0.33,0.5,,0.041666666666666664,0.04722222222222222,0.04722222222222222,0.15555555555555553,False,,C,0.9971,0.0306,0.5854969411324322,4.46646,0.8664843408732645,0.3,0.04722222222222222,0.041666666666666664,0.15555555555555553,0.0657686144723821,0.03850732259609793,0.37,2026,
Antonio Nusa,Norway,antonio nusa,5,3.5,0,0,4,2025-11-16,37,1.25,0.13513513513513514,,,,0.33,0.5,,0.10135135135135136,0.11486486486486487,0.11486486486486487,0.3783783783783784,False,,I,0.4703,0.0003,0.26417513167244566,3.57335,1.0703569104855832,0.3,0.11486486486486487,0.10135135135135136,0.3783783783783784,0.1451426124630426,0.038343068758707036,0.72,2026,
Ryan Christie,Scotland,ryan christie,3,2.3,0,0,3,2025-11-15,40,1.0,0.075,,,,0.33,0.5,,0.056249999999999994,0.06375,0.06375,0.21,False,,C,0.8598,0.0001,0.46723844558592176,4.04449,1.0674143351914183,0.4,0.06375,0.056249999999999994,0.21,0.08202451435204078,0.03832500658578766,0.45,2026,
Rodrigo Bentancur,Uruguay,rodrigo bentancur,2,2.0,0,2,2,2024-07-13,42,1.0,0.047619047619047616,,,,0.33,0.5,,0.03571428571428571,0.04047619047619047,0.04047619047619047,0.1333333333333333,False,,H,0.9565,0.0092,0.5156058125735339,4.2684,0.930365535612178,0.2,0.04047619047619047,0.03571428571428571,0.1333333333333333,0.07383818157689459,0.038071395610906875,0.3,2026,
Maximiliano Araújo,Uruguay,maximiliano araujo,2,2.0,0,2,2,2024-06-27,42,1.0,0.047619047619047616,,,,0.33,0.5,,0.03571428571428571,0.04047619047619047,0.04047619047619047,0.1333333333333333,False,,H,0.9565,0.0092,0.5156058125735339,4.2684,0.930365535612178,0.2,0.04047619047619047,0.03571428571428571,0.1333333333333333,0.07383818157689459,0.038071395610906875,0.3,2026,
Baghdad Bounedjah,Algeria,baghdad bounedjah,6,4.05,0,0,4,2025-09-04,52,1.5,0.11538461538461539,,,,0.33,0.5,,0.08653846153846154,0.09807692307692308,0.09807692307692308,0.3230769230769231,False,,J,0.4687,0.0002,0.27439166567754797,3.58574,1.0316819750948953,0.4,0.09807692307692308,0.08653846153846154,0.3230769230769231,0.13802629404715608,0.03787326473089818,0.62,2026,
Tomáš Chorý,Czechia,tomas chory,4,2.9,0,0,3,2025-11-17,40,1.3333333333333333,0.1,,,,0.33,0.5,,0.07500000000000001,0.085,0.085,0.27999999999999997,False,,A,0.6028,0.0,0.3428606367600502,3.7752,1.0421210390461388,0.4,0.085,0.07500000000000001,0.27999999999999997,0.10972278868711217,0.03761962519635171,0.56,2026,
Jefferson Lerma,Colombia,jefferson lerma,2,2.0,0,2,2,2024-07-10,45,1.0,0.044444444444444446,,,,0.33,0.5,,0.03333333333333333,0.03777777777777778,0.03777777777777778,0.12444444444444444,False,,K,0.9,0.0129,0.522522265762005,4.32737,0.9226621917351155,0.4,0.03777777777777778,0.03333333333333333,0.12444444444444444,0.07141957984727101,0.03731832068156648,0.29,2026,
Daniel Muñoz,Colombia,daniel munoz,2,2.0,0,2,2,2024-07-02,45,1.0,0.044444444444444446,,,,0.33,0.5,,0.03333333333333333,0.03777777777777778,0.03777777777777778,0.12444444444444444,False,,K,0.9,0.0129,0.522522265762005,4.32737,0.9226621917351155,0.4,0.03777777777777778,0.03333333333333333,0.12444444444444444,0.07141957984727101,0.03731832068156648,0.29,2026,
Nathan Saliba,Canada,nathan saliba,2,2.0,0,2,2,2025-06-21,46,1.0,0.043478260869565216,,,,0.33,0.5,,0.03260869565217391,0.03695652173913043,0.03695652173913043,0.1217391304347826,False,,B,0.945,0.0004,0.5249521767048361,4.46188,0.9592064876326297,0.3,0.03695652173913043,0.03260869565217391,0.1217391304347826,0.07068348366868991,0.0371054486089595,0.29,2026,
Neymar,Brazil,neymar,2,1.7,0,0,1,2023-09-08,40,2.0,0.05,,,,0.33,0.5,,0.037500000000000006,0.0425,0.0425,0.13999999999999999,False,,C,0.9973,0.0613,0.6735325361218968,4.94313,0.8591734339075576,0.4,0.0425,0.037500000000000006,0.13999999999999999,0.05432624001696941,0.036590490216596286,0.37,2026,
Youssouf Fofana,France,youssouf fofana,2,1.7,0,0,2,2023-11-21,43,1.0,0.046511627906976744,1.0,0.0,22.0,0.0,1.0,2509.0,0.0358708648864089,0.0,0.0,0.7891590275009964,True,Y. Fofana,I,0.9939,0.1691,0.822765919419623,5.32191,0.8353005113950214,0.2,0.0,0.0358708648864089,0.7891590275009964,0.04426373805298031,0.0364186951361097,0.37,2026,
Orbelín Pineda,Mexico,orbelin pineda,2,2.0,1,2,2,2023-07-08,60,1.0,0.03333333333333333,,,,0.33,0.5,,0.025,0.028333333333333332,0.028333333333333332,0.09333333333333332,False,,A,0.974,0.0058,0.5766691311626395,4.7517,0.8939859040304675,0.4,0.028333333333333332,0.025,0.09333333333333332,0.06295447379358848,0.03630390170534983,0.24,2026,
Santiago Giménez,Mexico,santiago gimenez,2,2.0,0,2,2,2023-07-16,60,1.0,0.03333333333333333,,,,0.33,0.5,,0.025,0.028333333333333332,0.028333333333333332,0.09333333333333332,False,,A,0.974,0.0058,0.5766691311626395,4.7517,0.8939859040304675,0.4,0.028333333333333332,0.025,0.09333333333333332,0.06295447379358848,0.03630390170534983,0.24,2026,
Luis Chávez,Mexico,luis chavez,2,2.0,0,2,2,2023-07-12,60,1.0,0.03333333333333333,,,,0.33,0.5,,0.025,0.028333333333333332,0.028333333333333332,0.09333333333333332,False,,A,0.974,0.0058,0.5766691311626395,4.7517,0.8939859040304675,0.4,0.028333333333333332,0.025,0.09333333333333332,0.06295447379358848,0.03630390170534983,0.24,2026,
Luis Romo,Mexico,luis romo,2,2.0,0,2,1,2023-06-25,60,2.0,0.03333333333333333,,,,0.33,0.5,,0.025,0.028333333333333332,0.028333333333333332,0.09333333333333332,False,,A,0.974,0.0058,0.5766691311626395,4.7517,0.8939859040304675,0.4,0.028333333333333332,0.025,0.09333333333333332,0.06295447379358848,0.03630390170534983,0.24,2026,
Mohamed El Amine Amoura,Algeria,mohamed el amine amoura,2,1.7,0,0,1,2025-03-21,52,2.0,0.038461538461538464,10.0,0.0,52.0,0.0,1.0,2481.0,0.3627569528415961,0.0,0.0,1.8863361547763,True,M. Amoura,J,0.4687,0.0002,0.27439166567754797,3.58574,1.0316819750948953,0.4,0.0,0.3627569528415961,1.8863361547763,0.1321004230566564,0.03624725511922471,1.22,2026,
Jonathan Clauss,France,jonathan clauss,1,0.85,0,0,1,2023-11-18,43,1.0,0.023255813953488372,3.0,0.0,18.0,0.0,1.0,2311.0,0.1168325400259627,0.0,0.0,0.7009952401557767,True,J. Clauss,I,0.9939,0.1691,0.822765919419623,5.32191,0.8353005113950214,0.2,0.0,0.1168325400259627,0.7009952401557767,0.043344540647945545,0.03566241083802814,0.63,2026,
Romano Schmid,Austria,romano schmid,3,2.45,0,1,3,2025-10-09,40,1.0,0.075,,,,0.33,0.5,,0.056249999999999994,0.06375,0.06375,0.21,False,,J,0.6875,0.0007,0.3844278726605783,3.86027,1.0091481991569633,0.4,0.06375,0.056249999999999994,0.21,0.09268746078061221,0.03563164337020154,0.43,2026,
Wataru Endo,Japan,wataru endo,2,1.85,0,1,2,2024-09-05,41,1.0,0.04878048780487805,,,,0.33,0.5,,0.03658536585365854,0.041463414634146344,0.041463414634146344,0.13658536585365852,False,,F,0.9734,0.0058,0.5480564732170767,4.39546,0.9508560125503036,0.4,0.041463414634146344,0.03658536585365854,0.13658536585365852,0.06406008943964886,0.03510854669226446,0.32,2026,
Firas Al-Buraikan,Saudi Arabia,firas alburaikan,6,5.25,1,1,4,2025-10-08,60,1.5,0.1,,,,0.33,0.5,,0.07500000000000001,0.085,0.085,0.27999999999999997,False,,H,0.4044,0.0,0.23065214105091295,3.48832,1.1515226002191195,0.3,0.085,0.07500000000000001,0.27999999999999997,0.15210894940139788,0.03508425485243741,0.52,2026,
Evann Guessand,Ivory Coast,evann guessand,3,2.2,0,0,3,2025-12-31,47,1.0,0.06382978723404255,,,,0.33,0.5,,0.047872340425531915,0.054255319148936165,0.054255319148936165,0.17872340425531913,False,,E,0.8801,0.0004,0.4796669671394975,4.09368,1.001395315633376,0.4,0.054255319148936165,0.047872340425531915,0.17872340425531913,0.07207241685278397,0.034570757606188496,0.39,2026,
Simon Adingra,Ivory Coast,simon adingra,3,2.2,0,0,3,2025-10-10,47,1.0,0.06382978723404255,,,,0.33,0.5,,0.047872340425531915,0.054255319148936165,0.054255319148936165,0.17872340425531913,False,,E,0.8801,0.0004,0.4796669671394975,4.09368,1.001395315633376,0.4,0.054255319148936165,0.047872340425531915,0.17872340425531913,0.07207241685278397,0.034570757606188496,0.39,2026,
Yan Diomande,Ivory Coast,yan diomande,3,2.2,0,0,3,2026-01-06,47,1.0,0.06382978723404255,,,,0.33,0.5,,0.047872340425531915,0.054255319148936165,0.054255319148936165,0.17872340425531913,False,,E,0.8801,0.0004,0.4796669671394975,4.09368,1.001395315633376,0.4,0.054255319148936165,0.047872340425531915,0.17872340425531913,0.07207241685278397,0.034570757606188496,0.39,2026,
Chris Richards,United States,chris richards,2,2.0,0,2,2,2025-07-06,57,1.0,0.03508771929824561,,,,0.33,0.5,,0.02631578947368421,0.02982456140350877,0.02982456140350877,0.0982456140350877,False,,D,0.9385,0.0071,0.5339178658977747,4.62307,0.935522539287431,0.2,0.02982456140350877,0.02631578947368421,0.0982456140350877,0.06429106948627519,0.03432615061639759,0.24,2026,
Folarin Balogun,United States,folarin balogun,2,2.0,0,2,2,2024-06-27,57,1.0,0.03508771929824561,,,,0.33,0.5,,0.02631578947368421,0.02982456140350877,0.02982456140350877,0.0982456140350877,False,,D,0.9385,0.0071,0.5339178658977747,4.62307,0.935522539287431,0.2,0.02982456140350877,0.02631578947368421,0.0982456140350877,0.06429106948627519,0.03432615061639759,0.24,2026,
Patrick Agyemang,United States,patrick agyemang,2,2.0,0,2,2,2025-06-22,57,1.0,0.03508771929824561,,,,0.33,0.5,,0.02631578947368421,0.02982456140350877,0.02982456140350877,0.0982456140350877,False,,D,0.9385,0.0071,0.5339178658977747,4.62307,0.935522539287431,0.2,0.02982456140350877,0.02631578947368421,0.0982456140350877,0.06429106948627519,0.03432615061639759,0.24,2026,
Diogo Jota,Portugal,diogo jota,2,1.7,0,0,1,2023-09-11,43,2.0,0.046511627906976744,,,,0.33,0.5,,0.03488372093023256,0.03953488372093023,0.03953488372093023,0.13023255813953488,False,,K,0.9609,0.0647,0.6586117044411798,4.8829899999999995,0.8732848752250852,0.4,0.03953488372093023,0.03488372093023256,0.13023255813953488,0.05166859044197606,0.034029538417063104,0.34,2026,
Gonçalo Inácio,Portugal,goncalo inacio,2,1.7,0,0,1,2023-09-11,43,2.0,0.046511627906976744,,,,0.33,0.5,,0.03488372093023256,0.03953488372093023,0.03953488372093023,0.13023255813953488,False,,K,0.9609,0.0647,0.6586117044411798,4.8829899999999995,0.8732848752250852,0.4,0.03953488372093023,0.03488372093023256,0.13023255813953488,0.05166859044197606,0.034029538417063104,0.34,2026,
Harry Souttar,Australia,harry souttar,3,2.7,0,1,3,2024-01-28,41,1.0,0.07317073170731707,,,,0.33,0.5,,0.0548780487804878,0.062195121951219505,0.062195121951219505,0.2048780487804878,False,,D,0.6725,0.0002,0.3529590344129879,3.92534,1.0093477866281695,0.1,0.062195121951219505,0.0548780487804878,0.2048780487804878,0.09489872598605995,0.033495362691062444,0.43,2026,
Anthony Gordon,England,anthony gordon,2,1.45,0,0,2,2025-10-14,44,1.0,0.045454545454545456,,,,0.33,0.5,,0.03409090909090909,0.038636363636363635,0.038636363636363635,0.12727272727272726,False,,L,0.9792,0.086,0.7046125545885586,5.02028,0.8389605511245317,0.4,0.038636363636363635,0.03409090909090909,0.12727272727272726,0.047258331371631754,0.033298813593358075,0.34,2026,
Trent Alexander-Arnold,England,trent alexanderarnold,2,1.45,0,0,2,2024-10-13,44,1.0,0.045454545454545456,,,,0.33,0.5,,0.03409090909090909,0.038636363636363635,0.038636363636363635,0.12727272727272726,False,,L,0.9792,0.086,0.7046125545885586,5.02028,0.8389605511245317,0.4,0.038636363636363635,0.03409090909090909,0.12727272727272726,0.047258331371631754,0.033298813593358075,0.34,2026,
Alan Minda,Ecuador,alan minda,2,1.85,0,1,2,2024-11-14,42,1.0,0.047619047619047616,,,,0.33,0.5,,0.03571428571428571,0.04047619047619047,0.04047619047619047,0.1333333333333333,False,,E,0.9613,0.0006,0.5244641243249204,4.2450600000000005,0.9532588477675182,0.4,0.04047619047619047,0.03571428571428571,0.1333333333333333,0.06317523514832316,0.033133144381086235,0.3,2026,
Kendry Páez,Ecuador,kendry paez,2,1.85,1,1,2,2024-06-26,42,1.0,0.047619047619047616,,,,0.33,0.5,,0.03571428571428571,0.04047619047619047,0.04047619047619047,0.1333333333333333,False,,E,0.9613,0.0006,0.5244641243249204,4.2450600000000005,0.9532588477675182,0.4,0.04047619047619047,0.03571428571428571,0.1333333333333333,0.06317523514832316,0.033133144381086235,0.3,2026,
Kevin Rodríguez,Ecuador,kevin rodriguez,2,1.85,0,1,2,2024-07-04,42,1.0,0.047619047619047616,,,,0.33,0.5,,0.03571428571428571,0.04047619047619047,0.04047619047619047,0.1333333333333333,False,,E,0.9613,0.0006,0.5244641243249204,4.2450600000000005,0.9532588477675182,0.4,0.04047619047619047,0.03571428571428571,0.1333333333333333,0.06317523514832316,0.033133144381086235,0.3,2026,
İrfan Kahveci,Türkiye,irfan kahveci,3,2.05,0,0,3,2024-10-14,42,1.0,0.07142857142857142,,,,0.33,0.5,,0.05357142857142857,0.06071428571428571,0.06071428571428571,0.19999999999999998,False,,D,0.7702,0.0013,0.4369215627223124,4.09421,0.9872809667046556,0.4,0.06071428571428571,0.05357142857142857,0.19999999999999998,0.07569867669192852,0.033074384116248495,0.44,2026,
Houssem Aouar,Algeria,houssem aouar,1,0.85,0,0,1,2024-06-10,52,1.0,0.019230769230769232,12.0,0.0,39.99999999999999,0.0,0.35,2449.0,0.4409963250306247,0.0,0.0,1.4699877501020822,True,H. Aouar,J,0.4687,0.0002,0.27439166567754797,3.58574,1.0316819750948953,0.4,0.0,0.4409963250306247,1.4699877501020822,0.1192729379944913,0.032727500126563364,1.4,2026,
Thomas Meunier,Belgium,thomas meunier,2,1.7,0,0,2,2025-10-13,41,1.0,0.04878048780487805,,,,0.33,0.5,,0.03658536585365854,0.041463414634146344,0.041463414634146344,0.13658536585365852,False,,G,0.9909,0.0233,0.612166188204343,4.82629,0.852835047601555,0.4,0.041463414634146344,0.03658536585365854,0.13658536585365852,0.053397143011077425,0.03268792549809344,0.35,2026,
Mathías Olivera,Uruguay,mathias olivera,2,1.85,0,1,2,2024-07-01,42,1.0,0.047619047619047616,,,,0.33,0.5,,0.03571428571428571,0.04047619047619047,0.04047619047619047,0.1333333333333333,False,,H,0.9565,0.0092,0.5156058125735339,4.2684,0.930365535612178,0.2,0.04047619047619047,0.03571428571428571,0.1333333333333333,0.06317523514832316,0.032573518453175236,0.3,2026,
Julio Enciso,Paraguay,julio enciso,4,3.55,1,1,4,2025-06-05,36,1.0,0.1111111111111111,,,,0.33,0.5,,0.08333333333333333,0.09444444444444444,0.09444444444444444,0.31111111111111106,False,,D,0.4314,0.0,0.23668321048125363,3.5540000000000003,1.0753423899203949,0.2,0.09444444444444444,0.08333333333333333,0.31111111111111106,0.13606066259793753,0.03220327444388648,0.59,2026,
Jean-Philippe Krasso,Ivory Coast,jeanphilippe krasso,3,1.85,1,0,3,2025-12-31,47,1.0,0.06382978723404255,,,,0.33,0.5,,0.047872340425531915,0.054255319148936165,0.054255319148936165,0.17872340425531913,False,,E,0.8801,0.0004,0.4796669671394975,4.09368,1.001395315633376,0.4,0.054255319148936165,0.047872340425531915,0.17872340425531913,0.06702554185278398,0.03214993838140635,0.39,2026,
Davinson Sánchez,Colombia,davinson sanchez,2,1.85,0,1,2,2024-10-15,45,1.0,0.044444444444444446,,,,0.33,0.5,,0.03333333333333333,0.03777777777777778,0.03777777777777778,0.12444444444444444,False,,K,0.9,0.0129,0.522522265762005,4.32737,0.9226621917351155,0.4,0.03777777777777778,0.03333333333333333,0.12444444444444444,0.06075663341869958,0.03174669375401046,0.29,2026,
Stefan Posch,Austria,stefan posch,3,2.3,0,0,2,2025-10-09,40,1.5,0.075,,,,0.33,0.5,,0.056249999999999994,0.06375,0.06375,0.21,False,,J,0.6875,0.0007,0.3844278726605783,3.86027,1.0091481991569633,0.4,0.06375,0.056249999999999994,0.21,0.08202451435204078,0.03153250955837211,0.43,2026,
Gerson,Brazil,gerson,1,0.85,0,0,1,2024-11-19,40,1.0,0.025,3.0,0.0,26.0,0.0,0.74,2459.0,0.10980073200488,0.0,0.0,0.9516063440422936,True,Gerson,C,0.9973,0.0613,0.6735325361218968,4.94313,0.8591734339075576,0.4,0.0,0.10980073200488,0.9516063440422936,0.046200418874678975,0.03111748529455648,0.57,2026,
Jack Grealish,England,jack grealish,2,1.2,0,0,2,2024-10-13,44,1.0,0.045454545454545456,,,,0.33,0.5,,0.03409090909090909,0.038636363636363635,0.038636363636363635,0.12727272727272726,False,,L,0.9792,0.086,0.7046125545885586,5.02028,0.8389605511245317,0.4,0.038636363636363635,0.03409090909090909,0.12727272727272726,0.04365342065734604,0.030758748245901548,0.34,2026,
Cherif Ndiaye,Senegal,cherif ndiaye,3,1.85,1,0,3,2025-12-30,48,1.0,0.0625,,,,0.33,0.5,,0.046875,0.053125,0.053125,0.175,False,,I,0.8808,0.0061,0.4623331384498433,4.15597,0.9648094596226205,0.1,0.053125,0.046875,0.175,0.06601243075593367,0.030519734288093778,0.39,2026,
Iliman Ndiaye,Senegal,iliman ndiaye,3,1.85,0,0,3,2026-01-09,48,1.0,0.0625,,,,0.33,0.5,,0.046875,0.053125,0.053125,0.175,False,,I,0.8808,0.0061,0.4623331384498433,4.15597,0.9648094596226205,0.1,0.053125,0.046875,0.175,0.06601243075593367,0.030519734288093778,0.39,2026,
José Fajardo,Panama,jose fajardo,7,6.55,0,4,7,2025-11-13,58,1.0,0.1206896551724138,,,,0.33,0.5,,0.09051724137931035,0.10258620689655172,0.10258620689655172,0.33793103448275863,False,,L,0.2269,0.0,0.14356070883857994,3.28628,1.0589693945615357,0.3,0.10258620689655172,0.09051724137931035,0.33793103448275863,0.21211709638805792,0.03045168071425098,0.59,2026,
Nathan Aké,Netherlands,nathan ake,2,1.7,0,0,1,2023-03-27,43,2.0,0.046511627906976744,,,,0.33,0.5,,0.03488372093023256,0.03953488372093023,0.03953488372093023,0.13023255813953488,False,,F,0.9947,0.0178,0.5850760674151427,4.80814,0.8834891107854264,0.2,0.03953488372093023,0.03488372093023256,0.13023255813953488,0.05166859044197606,0.030230055704674984,0.33,2026,
Philipp Lienhart,Austria,philipp lienhart,3,2.05,0,0,3,2024-10-13,40,1.0,0.075,,,,0.33,0.5,,0.056249999999999994,0.06375,0.06375,0.21,False,,J,0.6875,0.0007,0.3844278726605783,3.86027,1.0091481991569633,0.4,0.06375,0.056249999999999994,0.21,0.07841960363775506,0.03014668140134793,0.43,2026,
Nishan Velupillay,Australia,nishan velupillay,3,2.55,0,0,3,2025-03-25,41,1.0,0.07317073170731707,,,,0.33,0.5,,0.0548780487804878,0.062195121951219505,0.062195121951219505,0.2048780487804878,False,,D,0.6725,0.0002,0.3529590344129879,3.92534,1.0093477866281695,0.1,0.062195121951219505,0.0548780487804878,0.2048780487804878,0.08423577955748851,0.029731779415636452,0.43,2026,
Jamie Maclaren,Australia,jamie maclaren,3,2.55,0,0,1,2023-11-16,41,3.0,0.07317073170731707,,,,0.33,0.5,,0.0548780487804878,0.062195121951219505,0.062195121951219505,0.2048780487804878,False,,D,0.6725,0.0002,0.3529590344129879,3.92534,1.0093477866281695,0.1,0.062195121951219505,0.0548780487804878,0.2048780487804878,0.08423577955748851,0.029731779415636452,0.43,2026,
Antonio Sanabria,Paraguay,antonio sanabria,4,3.4,0,0,3,2024-11-14,36,1.3333333333333333,0.1111111111111111,,,,0.33,0.5,,0.08333333333333333,0.09444444444444444,0.09444444444444444,0.31111111111111106,False,,D,0.4314,0.0,0.23668321048125363,3.5540000000000003,1.0753423899203949,0.2,0.09444444444444444,0.08333333333333333,0.31111111111111106,0.1253977161693661,0.029679534049982578,0.59,2026,
Saleh Al-Shehri,Saudi Arabia,saleh alshehri,5,4.4,2,1,3,2025-06-15,60,1.6666666666666667,0.08333333333333333,,,,0.33,0.5,,0.0625,0.07083333333333333,0.07083333333333333,0.2333333333333333,False,,H,0.4044,0.0,0.23065214105091295,3.48832,1.1515226002191195,0.3,0.07083333333333333,0.0625,0.2333333333333333,0.1271545938923027,0.029328479325718953,0.43,2026,
Cho Gue-sung,South Korea,cho guesung,2,1.85,0,1,2,2024-01-30,44,1.0,0.045454545454545456,,,,0.33,0.5,,0.03409090909090909,0.038636363636363635,0.038636363636363635,0.12727272727272726,False,,A,0.8512,0.0006,0.47566773780878235,4.18534,0.967896642645171,0.4,0.038636363636363635,0.03409090909090909,0.12727272727272726,0.0615261885144889,0.029266022906683623,0.28,2026,
Yukinari Sugawara,Japan,yukinari sugawara,2,1.7,0,0,2,2024-11-15,41,1.0,0.04878048780487805,,,,0.33,0.5,,0.03658536585365854,0.041463414634146344,0.041463414634146344,0.13658536585365852,False,,F,0.9734,0.0058,0.5480564732170767,4.39546,0.9508560125503036,0.4,0.041463414634146344,0.03658536585365854,0.13658536585365852,0.053397143011077425,0.02926464987851897,0.32,2026,
