player,team,intl_goals,attack_score,player_norm,playmaker_score,group,p_qualify,team_win_prob,progression_factor,expected_tournament_matches,group_difficulty,last5_win_rate,pot_score,goals,assists,year
Yazan Al-Arab,Jordan,2,0.0016533968814873368,yazan alarab,0.12270742358078605,J,0.058,0.0,0.03,3.07056,1.211970542032369,0.0,0.0011477795080262903,2,0,2026
Noor Al-Rawabdeh,Jordan,2,0.001333508488630194,noor alrawabdeh,0.11681222707423582,J,0.058,0.0,0.03,3.07056,1.211970542032369,0.0,0.001069882511012061,2,0,2026
Gilson Tavares,Cape Verde,1,0.001922873770226164,gilson tavares,0.06965065502183407,H,0.1925,0.0,0.11550626207116263,3.23236,1.2086703473827776,0.2,0.0010342016957184362,1,0,2026
Kevin Pina,Cape Verde,1,0.001922873770226164,kevin pina,0.06965065502183407,H,0.1925,0.0,0.11550626207116263,3.23236,1.2086703473827776,0.2,0.0010342016957184362,1,0,2026
Bebé,Cape Verde,1,0.001922873770226164,bebe,0.06965065502183407,H,0.1925,0.0,0.11550626207116263,3.23236,1.2086703473827776,0.2,0.0010342016957184362,1,0,2026
Garry Rodrigues,Cape Verde,1,0.001922873770226164,garry rodrigues,0.06965065502183407,H,0.1925,0.0,0.11550626207116263,3.23236,1.2086703473827776,0.2,0.0010342016957184362,1,0,2026
Bryan Teixeira,Cape Verde,1,0.001922873770226164,bryan teixeira,0.06965065502183407,H,0.1925,0.0,0.11550626207116263,3.23236,1.2086703473827776,0.2,0.0010342016957184362,1,0,2026
Roshon van Eijma,Curaçao,1,0.0017855782858374686,roshon van eijma,0.08340611353711791,E,0.1062,0.0,0.07268090396830139,3.12808,1.2550903506671713,0.2,0.0010300711861114043,1,0,2026
Sontje Hansen,Curaçao,1,0.0017855782858374686,sontje hansen,0.08340611353711791,E,0.1062,0.0,0.07268090396830139,3.12808,1.2550903506671713,0.2,0.0010300711861114043,1,0,2026
Jearl Margaritha,Curaçao,1,0.0017855782858374686,jearl margaritha,0.08340611353711791,E,0.1062,0.0,0.07268090396830139,3.12808,1.2550903506671713,0.2,0.0010300711861114043,1,0,2026
Xander Severina,Curaçao,1,0.0017855782858374686,xander severina,0.08340611353711791,E,0.1062,0.0,0.07268090396830139,3.12808,1.2550903506671713,0.2,0.0010300711861114043,1,0,2026
Tyrese Noslin,Curaçao,1,0.0017855782858374686,tyrese noslin,0.08340611353711791,E,0.1062,0.0,0.07268090396830139,3.12808,1.2550903506671713,0.2,0.0010300711861114043,1,0,2026
Ar'jany Martha,Curaçao,1,0.0017855782858374686,arjany martha,0.08340611353711791,E,0.1062,0.0,0.07268090396830139,3.12808,1.2550903506671713,0.2,0.0010300711861114043,1,0,2026
Livano Comenencia,Curaçao,1,0.0017855782858374686,livano comenencia,0.08340611353711791,E,0.1062,0.0,0.07268090396830139,3.12808,1.2550903506671713,0.2,0.0010300711861114043,1,0,2026
Leandro Bacuna,Curaçao,1,0.0017855782858374686,leandro bacuna,0.08340611353711791,E,0.1062,0.0,0.07268090396830139,3.12808,1.2550903506671713,0.2,0.0010300711861114043,1,0,2026
Kevin Felida,Curaçao,1,0.0017855782858374686,kevin felida,0.08340611353711791,E,0.1062,0.0,0.07268090396830139,3.12808,1.2550903506671713,0.2,0.0010300711861114043,1,0,2026
Arthur Masuaku,Congo DR,1,0.0017481376073839262,arthur masuaku,0.06965065502183407,K,0.197,0.0,0.10832890110108917,3.2452,1.113408797524015,0.1,0.0009519499578648753,1,0,2026
Silas Katompa Mvumpa,Congo DR,1,0.001603458958199503,silas katompa mvumpa,0.06965065502183407,K,0.197,0.0,0.10832890110108917,3.2452,1.113408797524015,0.1,0.0009370560106756875,1,0,2026
Michael Boxall,New Zealand,1,0.0013189699773464812,michael boxall,0.08340611353711791,G,0.1056,0.0,0.05246639029926528,3.1284,1.2867845738147874,0.0,0.000720316140998064,1,0,2026
Tim Payne,New Zealand,1,0.0013189699773464812,tim payne,0.08340611353711791,G,0.1056,0.0,0.05246639029926528,3.1284,1.2867845738147874,0.0,0.000720316140998064,1,0,2026
Francis de Vries,New Zealand,1,0.0013189699773464812,francis de vries,0.08340611353711791,G,0.1056,0.0,0.05246639029926528,3.1284,1.2867845738147874,0.0,0.000720316140998064,1,0,2026
Matthew Garbett,New Zealand,1,0.0013189699773464812,matthew garbett,0.08340611353711791,G,0.1056,0.0,0.05246639029926528,3.1284,1.2867845738147874,0.0,0.000720316140998064,1,0,2026
Marko Stamenić,New Zealand,1,0.0013189699773464812,marko stamenic,0.08340611353711791,G,0.1056,0.0,0.05246639029926528,3.1284,1.2867845738147874,0.0,0.000720316140998064,1,0,2026
Antoine Semenyo,Ghana,1,0.004035256597502548,antoine semenyo,0.08340611353711791,L,0.0497,0.0,0.034751075005475585,3.06116,1.257733923338877,0.1,0.0005668034315887354,1,0,2026
Nizar Al-Rashdan,Jordan,1,0.0008624406859460681,nizar alrashdan,0.08930131004366812,J,0.058,0.0,0.03,3.07056,1.211970542032369,0.0,0.00046763498828060457,1,0,2026
Kamaldeen Sulemana,Ghana,1,0.0008170473447693458,kamaldeen sulemana,0.08340611353711791,L,0.0497,0.0,0.034751075005475585,3.06116,1.257733923338877,0.1,0.0004605253883635676,1,0,2026
Abdul Fatawu,Ghana,1,0.0008170473447693458,abdul fatawu,0.08340611353711791,L,0.0497,0.0,0.034751075005475585,3.06116,1.257733923338877,0.1,0.0004605253883635676,1,0,2026
Finn Surman,New Zealand,1,0.0010541786638048765,finn surman,0.06965065502183407,G,0.1056,0.0,0.05246639029926528,3.1284,1.2867845738147874,0.0,0.0004264531305091193,1,0,2026
Ben Old,New Zealand,1,0.0010541786638048765,ben old,0.06965065502183407,G,0.1056,0.0,0.05246639029926528,3.1284,1.2867845738147874,0.0,0.0004264531305091193,1,0,2026
Jesse Randall,New Zealand,1,0.0010541786638048765,jesse randall,0.06965065502183407,G,0.1056,0.0,0.05246639029926528,3.1284,1.2867845738147874,0.0,0.0004264531305091193,1,0,2026
Cameron Howieson,New Zealand,1,0.0010541786638048765,cameron howieson,0.06965065502183407,G,0.1056,0.0,0.05246639029926528,3.1284,1.2867845738147874,0.0,0.0004264531305091193,1,0,2026
Ibrahim Sadeh,Jordan,1,0.0005425522930889253,ibrahim sadeh,0.08340611353711791,J,0.058,0.0,0.03,3.07056,1.211970542032369,0.0,0.0003897379912663756,1,0,2026
Abdallah Nasib,Jordan,1,0.0005425522930889253,abdallah nasib,0.08340611353711791,J,0.058,0.0,0.03,3.07056,1.211970542032369,0.0,0.0003897379912663756,1,0,2026
Saed Al-Rosan,Jordan,1,0.0005425522930889253,saed alrosan,0.08340611353711791,J,0.058,0.0,0.03,3.07056,1.211970542032369,0.0,0.0003897379912663756,1,0,2026
Mohammad Abu Zrayq,Jordan,1,0.0005425522930889253,mohammad abu zrayq,0.08340611353711791,J,0.058,0.0,0.03,3.07056,1.211970542032369,0.0,0.0003897379912663756,1,0,2026
